"pid","brand","season","category","subcategory","subsubcategory","numeric_size","count_size","price","total_sold","total_returned","offline_sales","offline_return","online_sales","online_return","online_percentage","unique_channel_count","SR","SO","introduction_time","introduction_season","first_return","return_rate","yearly_return_rate"
"584c742121e185c","MetroMaven","Summer","Tops","Adult","Sporty Short-Sleeve",0,5,50.966,26,3,20,-2,6,-1,0.230769230769231,9,4,2,0.271232876712329,1,0.063013698630137,0.115384615384615,0.108108108108108
"4e76d0bbc033167","MetroMaven","Summer","Tops","Adult","Quick-Sleeve Top",0,4,44.235,17,1,14,-1,3,0,0.176470588235294,9,4,2,0.29041095890411,1,0.0547945205479452,0.0588235294117647,0.05
"20398c9a8a7363e","MetalMold","Summer","Button-Ups","Adult","Relaxed Long-Sleeve",0,4,53.995,11,0,6,0,5,0,0.454545454545455,5,5,2,0.216438356164384,1,0,0,0.126984126984127
"291b86cd98e6b72","RefreshStyles","Summer","Footwear","Adult","Walkers",1,6,60.9,2,0,2,0,0,0,0,2,5,0,0.243835616438356,1,0,0,0.212121212121212
"fe42b5399f0a9de","Blend&Woven","Summer","Tops","Adult","Sporty Short-Sleeve",0,5,50.978,9,2,9,-2,0,0,0,8,4,0,0.30958904109589,1,0.063013698630137,0.222222222222222,0.189542483660131
"0b0eaa57fccfbb1","PineAndFern","Summer","Sweaters","Adult","Warm Top",0,4,50.98,4,1,0,0,4,-1,1,1,4,1,0.0273972602739726,0,0.0191780821917808,0.25,0.4
"54f418c7e16ec73","PineAndFern","Winter","Sweaters","Adult","Warm Top",0,4,50.978,5,0,5,0,0,0,0,3,5,0,0.205479452054795,1,0.073972602739726,0,0.0625
"2dd12b4acd5903e","CoralAndFin","Winter","Outerwear","Adult","Light Outer",0,4,71.12,2,0,2,0,0,0,0,1,5,0,0.668493150684932,2,0,0,0.2
"acd18d3f30da3e6","PineAndFern","Winter","Sweaters","Adult","Round-Top",0,4,51.815,3,0,2,0,1,0,0.333333333333333,2,5,2,0.684931506849315,2,0,0,0.178571428571429
"6865a68d2a0960e","Skyward","Summer","Footwear","Adult","Easy Shoes",1,6,62.318,1,0,0,0,1,0,1,1,5,1,0.301369863013699,1,0,0,0.222222222222222
"7157ece9ab0d3c2","Blend&Woven","Summer","Tops","Adult","Sporty Short-Sleeve",0,5,49.124,12,1,11,-1,1,0,0.0833333333333333,7,4,2,0.241095890410959,1,0.0191780821917808,0.0833333333333333,0.0388349514563107
"7f9f414daa6b8b1","SkyWing","Winter","Sweaters","Adult","Round-Top",0,3,55.263,3,0,0,0,3,0,1,1,5,1,0.884931506849315,3,0,0,0
"6c853e3d7b8319b","BuilderStyles","Winter","Trousers","Adult","Lounge Pants",1,6,62.9,7,4,0,0,7,-4,1,1,4,1,0.00273972602739726,0,0.010958904109589,0.571428571428571,0.0952380952380952
"7c368bd75fd1732","SkyWing","Summer","Sweaters","Adult","Waist Wrap",0,1,55.26,4,1,0,0,4,-1,1,1,4,1,0.13972602739726,0,0.0438356164383562,0.25,0.4
"e5b1279330d3bb8","SoftTrend","Summer","Tops","Adult","Quick-Sleeve Top",0,4,50.958,3,1,2,0,1,-1,0.333333333333333,2,4,2,0.232876712328767,1,0.0657534246575342,0.333333333333333,0.285714285714286
"b50d10e4e665529","LakeStyles","Winter","Sweaters","Adult","Warm Top",1,3,53.983,3,0,3,0,0,0,0,2,5,0,0.816438356164384,2,0,0,0
"a3b85abf2ce5506","DocMan","Winter","Miscellaneous","Adult","Neck Wrap",1,1,50.98,3,0,3,0,0,0,0,3,5,0,0.783561643835616,2,0,0,0
"2640aaeacac74c2","KickStar","Winter","Footwear","Adult","Walkers",1,7,57.444,2,0,1,0,1,0,0.5,2,5,2,0.791780821917808,2,0,0,0
"462820030d07c51","WillowWalk","Summer","Footwear","Adult","Fancy Feet",1,7,67.18,5,0,5,0,0,0,0,4,5,0,0.23013698630137,1,0,0,0.103448275862069
"97dff812202676a","MoonWear","Summer","Blazers","Adult","Mixable Jacket",1,5,67.18,16,0,16,0,0,0,0,10,5,0,0.213698630136986,1,0,0,0.0952380952380952
"3c21dff64c0d7a1","MoonWear","Summer","Blazers","Adult","Mixable Jacket",1,4,67.618,1,0,1,0,0,0,0,1,5,0,0.208219178082192,1,0,0,0.5
"9db75ff19b2c1c6","ZenithMan","Winter","Trousers","Adult","Lounge Pants",1,8,59.294,1,0,1,0,0,0,0,1,5,0,0.446575342465753,1,0,0,0.210526315789474
"c93842db2aa6a2d","SoftTrend","Winter","High-End Items","End Items","High-Neck",0,4,60.12,4,0,3,0,1,0,0.25,3,5,2,0.706849315068493,2,0,0,0
"d61b56b2a76beba","DocMan","Winter","Button-Ups","Adult","Business Long-Sleeve",1,8,57.45,8,2,0,0,8,-2,1,1,4,1,0.00273972602739726,0,0.0465753424657534,0.25,0.232558139534884
"97f6c5b8bd9bb18","TimelessMan","Summer","Blazers","Adult","Formal Jacket",1,5,74.452,5,0,4,0,1,0,0.2,2,5,2,0.342465753424658,1,0,0,0.166666666666667
"f743fed9502eafd","WitchHazel","Winter","High-End Items","End Items","Lounge Pants",1,5,61.048,1,0,0,0,1,0,1,1,5,1,0.0328767123287671,0,0,0,0.2
"5c1a76bd57965d2","TulipTread","Summer","Footwear","Adult","Walkers",1,9,63.577,10,0,8,0,2,0,0.2,6,5,2,0.232876712328767,1,0,0,0.162790697674419
"4950661c589c750","SpeedThreads","Winter","Sweaters","Adult","Round-Top",0,5,53.996,2,0,2,0,0,0,0,2,5,0,0.838356164383562,3,0,0,0
"2f58044af071645","MeadowMaster","Winter","Sweaters","Adult","Waist Wrap",0,3,62.9,4,0,2,0,2,0,0.5,3,5,2,0.756164383561644,2,0,0,0
"e5f2bd19e89eceb","BlueRiver Co.","Summer","Blazers","Petite","Formal Jacket",1,6,68.442,5,2,0,0,5,-2,1,1,4,1,0.00821917808219178,0,0.0657534246575342,0.4,0.130434782608696
"a165591ed2fc903","VolcanoWear","Winter","Outerwear","Adult","Cold Shield",0,5,69.942,12,0,8,0,4,0,0.333333333333333,6,5,2,0.767123287671233,2,0.0301369863013699,0,0.08
"61617bdcc95012e","EchoStyles","Summer","Trousers","Adult","Mini Pants",1,7,57.351,3,0,3,0,0,0,0,1,5,0,0.317808219178082,1,0,0,0.2
"c6f12cc29aa56c1","PineAndFern","Summer","Tops","Adult","Quick-Sleeve Top",0,4,40.802,8,1,1,0,7,-1,0.875,2,4,2,0.167123287671233,1,0.0246575342465753,0.125,0.230769230769231
"cd810961402cf75","SkyWing","Winter","Tops","Adult","Quick-Sleeve Top",0,5,44.262,1,0,1,0,0,0,0,1,5,0,0.76986301369863,2,0,0,0
"f340b15da4c99c1","SoftTrend","Winter","High-End Items","End Items","Round-Top",0,4,60.12,2,1,2,-1,0,0,0,2,4,0,0.736986301369863,2,0.0767123287671233,0.5,0.2
"5e346e84a0c4ad3","CanvasCraft","Summer","Trousers","Adult","Blue Threads",1,2,57.44,2,2,0,0,2,-2,1,1,3,1,0.219178082191781,1,0.0246575342465753,1,1
"c2e12536ced6bac","SpeedThreads","Winter","Outerwear","Adult","Extended Cover",1,4,69.59,6,0,6,0,0,0,0,3,5,0,0.712328767123288,2,0,0,0.0909090909090909
"d69488bba7ca8b6","MetalMold","Summer","Button-Ups","Adult","Relaxed Short-Sleeve",0,4,52.57,18,1,16,-1,2,0,0.111111111111111,9,4,2,0.367123287671233,1,0.0767123287671233,0.0555555555555556,0.113207547169811
"ab4677d880b5a28","CanvasCraft","Winter","Button-Ups","Adult","Relaxed Long-Sleeve",0,5,53.988,11,0,11,0,0,0,0,9,5,0,0.652054794520548,2,0,0,0.0487804878048781
"4a76a405e63314e","SkyWing","Winter","Sweaters","Adult","Round-Top",0,5,57.45,13,0,9,0,4,0,0.307692307692308,3,5,2,0.835616438356164,3,0,0,0.0689655172413793
"33e38e8e60147d4","MeadowMaster","Winter","Sweaters","Adult","Waist Wrap",0,4,63.52,3,0,3,0,0,0,0,1,5,0,0.761643835616438,2,0,0,0
"264b3ee827ee5ae","PeakStyles","Summer","Button-Ups","Adult","Business Long-Sleeve",1,8,52.578,3,0,0,0,3,0,1,1,5,1,0.00547945205479452,0,0,0,0.102564102564103
"bb5dc33d8c259de","MoonWear","Winter","Button-Ups","Adult","Relaxed Long-Sleeve",0,4,55.258,3,0,3,0,0,0,0,1,5,0,0.701369863013699,2,0.0383561643835616,0,0
"69ecb7cedfebcdc","OrchardM","Summer","Trousers","Adult","Business Bottoms",1,10,56.407,16,0,14,0,2,0,0.125,7,5,2,0.183561643835616,1,0.00547945205479452,0,0.0740740740740741
"8a3c4ad7f628125","CanvasCraft","Winter","Sweaters","Adult","Round-Top",0,4,58.408,14,2,13,-1,1,-1,0.0714285714285714,7,4,2,0.76986301369863,2,0.073972602739726,0.142857142857143,0.0967741935483871
"e0929f5fca0db62","FrontlineStyles","Winter","Sweaters","Adult","High-Neck",0,5,57.446,46,0,36,0,10,0,0.217391304347826,14,5,2,0.797260273972603,2,0,0,0.0449438202247191
"142ca2e507e8101","CanvasCraft","Summer","Tops","Adult","Sporty Short-Sleeve",0,1,52.57,1,0,0,0,1,0,1,1,5,1,0.282191780821918,1,0,0,0
"8eeff10db0c00af","LunarLuxe","Summer","Tops","Adult","Sporty Short-Sleeve",0,5,50.974,41,0,37,0,4,0,0.0975609756097561,10,5,2,0.293150684931507,1,0,0,0.0661764705882353
"13bb7967bb48158","MetalMold","Winter","Sweaters","Adult","Seafarer Top",0,5,58.408,21,0,15,0,6,0,0.285714285714286,8,5,2,0.895890410958904,3,0,0,0.0476190476190476
"bc8b6f75cb18dc0","MetroMaven","Summer","Footwear","Adult","Walkers",1,5,55.252,9,0,6,0,3,0,0.333333333333333,5,5,2,0.210958904109589,1,0,0,0.0869565217391304
"51048a0bf54f4cc","WorldSight","Winter","Outerwear","Adult","Puff Jacket",0,5,68.04,5,2,0,0,5,-2,1,1,4,1,0.926027397260274,3,0.0301369863013699,0.4,0.4
"053e4691acd732c","DocMan","Summer","Tops","Adult","Sporty Short-Sleeve",0,2,50.98,4,0,0,0,4,0,1,1,5,1,0.336986301369863,1,0,0,0.333333333333333
"72327702e902a7e","MysticLoaf","Winter","Footwear","Adult","Walkers",1,5,72.48,4,0,4,0,0,0,0,2,5,0,0.835616438356164,3,0,0,0
"9ffb3182fd4d72c","OceanSketch Elite","Winter","Button-Ups","Petite","Hip Long-Sleeve",0,5,50.974,59,2,31,-2,28,0,0.474576271186441,13,4,2,0.441095890410959,1,0.0520547945205479,0.0338983050847458,0.0810810810810811
"ecccacbdfeb52e0","CanvasCraft","Summer","Button-Ups","Adult","Relaxed Short-Sleeve",0,2,52.575,1,0,0,0,1,0,1,1,5,1,0.326027397260274,1,0,0,0.4
"2f09cc89882a5e8","SkyWing","Winter","Miscellaneous","Adult","Hand Covers",0,2,50.97,12,0,1,0,11,0,0.916666666666667,2,5,2,0.868493150684931,3,0,0,0
"8e8c369f86e8dd5","TulipTread","Summer","Footwear","Adult","Walkers",1,7,65.254,1,0,1,0,0,0,0,1,5,0,0.287671232876712,1,0,0,0.291666666666667
"76cd7e6e5809091","DocMan","Summer","Miscellaneous","Adult","Neck Decor",1,1,35.85,1,0,0,0,1,0,1,1,5,1,0.227397260273973,1,0,0,0
"d524e8f22171513","KickStar","Winter","Footwear","Adult","Walkers",1,7,57.444,4,0,3,0,1,0,0.25,3,5,2,0.706849315068493,2,0,0,0.166666666666667
"c50c867e9981257","PineAndFern","Summer","Tops","Adult","Quick-Sleeve Top",0,4,40.81,12,0,6,0,6,0,0.5,3,5,2,0.167123287671233,1,0,0,0.0652173913043478
"ded5a7e0e4192f4","DocMan","Summer","Button-Ups","Adult","Business Long-Sleeve",1,1,52.57,1,1,0,0,1,-1,1,1,3,1,0.416438356164384,1,0.0164383561643836,1,1
"1c291227ce5ac80","CanvasCraft","Summer","Sweaters","Adult","Plunge Top",0,4,53.995,8,1,7,0,1,-1,0.125,7,4,2,0.136986301369863,0,0.0465753424657534,0.125,0.142857142857143
"22c9828e7dd91a9","TurboTrend","Summer","Footwear","Adult","Fancy Feet",1,6,55.255,17,0,16,0,1,0,0.0588235294117647,8,5,2,0.191780821917808,1,0,0,0.0608108108108108
"2e73007984f8eac","VisionMakers","Winter","High-End Items","End Items","Round-Top",1,4,63.575,3,1,1,0,2,-1,0.666666666666667,2,4,2,0.824657534246575,3,0.0246575342465753,0.333333333333333,0.25
"94081f2a4befdc2","AzureWorks","Winter","Sweaters","Adult","Round-Top",0,4,52.578,12,0,11,0,1,0,0.0833333333333333,10,5,2,0.635616438356164,2,0,0,0.0625
"592cbabdfb02e3a","PlaidCrafters","Winter","Sweaters","Adult","Warm Top",0,4,53.992,2,0,1,0,1,0,0.5,2,5,2,0.865753424657534,3,0,0,0
"e09ad0095ef15fd","PineAndFern","Summer","Tops","Adult","Quick-Sleeve Top",0,4,40.815,4,1,2,0,2,-1,0.5,3,4,2,0.202739726027397,1,0.0438356164383562,0.25,0.222222222222222
"a602adf60b3b4fe","OliveSlate","Summer","Sweaters","Adult","Warm Top",0,4,53.99,3,1,0,0,3,-1,1,1,4,1,0.246575342465753,1,0.0328767123287671,0.333333333333333,0.142857142857143
"718b316b7d765be","CanvasCraft","Winter","Sweaters","Adult","High-Neck",0,3,53.997,4,2,0,0,4,-2,1,1,4,1,0.736986301369863,2,0.0164383561643836,0.5,0.5
"17ea93660d25d1b","MetroMaven","Summer","Sweaters","Adult","Warm Top",0,4,57.342,12,0,11,0,1,0,0.0833333333333333,9,5,2,0.29041095890411,1,0,0,0.0704225352112676
"cbc86fb6cf777ad","SkyWing","Winter","Miscellaneous","Adult","Waist Hold",1,5,44.272,2,0,0,0,2,0,1,1,5,1,0.632876712328767,2,0,0,0
"314e63d233677f3","MeadowMaster","Summer","Tops","Adult","Sporty Short-Sleeve",0,4,55.142,12,1,7,0,5,-1,0.416666666666667,5,4,2,0.241095890410959,1,0.0547945205479452,0.0833333333333333,0.13953488372093
"594bf2fde3f4d1c","BlueRiver Co.","Winter","Trousers","Petite","Mixable Bottoms",1,6,60.127,15,12,1,-1,14,-11,0.933333333333333,2,4,2,0.0246575342465753,0,0,0.8,0.479166666666667
"2e68e57dd28b68d","UrbanZen","Winter","Outerwear","Adult","Cold Shield",1,4,66.682,4,0,4,0,0,0,0,2,5,0,0.673972602739726,2,0,0,0.266666666666667
"0754c9bff38672f","CanvasCraft","Winter","Sweaters","Adult","Waist Wrap",0,1,68.44,1,1,0,0,1,-1,1,1,3,1,0.726027397260274,2,0.0273972602739726,1,1
"ac48d9f017bf50c","UrbanAce","Winter","Tops","Adult","Quick-Sleeve Top",0,4,48.088,4,0,1,0,3,0,0.75,2,5,2,0.33972602739726,1,0,0,0.1875
"801644f9d5ebfee","IvyCraft","Winter","Miscellaneous","Adult","Tie-Up",1,1,53.98,1,0,1,0,0,0,0,1,5,0,0.961643835616438,3,0,0,0
"f0b250479990bfa","CanvasCraft","Winter","Sweaters","Adult","Round-Top",0,2,53.985,2,1,0,0,2,-1,1,1,4,1,0.832876712328767,3,0.0191780821917808,0.5,0.5
"25eb662acdb0c24","MetroMaven","Winter","Sweaters","Adult","Round-Top",0,4,56.395,1,0,1,0,0,0,0,1,5,0,0.849315068493151,3,0,0,0
"9d7316b018e31c5","SkyWing","Winter","Sweaters","Adult","Round-Top",0,6,53.988,11,0,5,0,6,0,0.545454545454545,2,5,2,0.843835616438356,3,0,0,0.133333333333333
"c017507a44bcbdc","CanvasCraft","Summer","Button-Ups","Adult","Relaxed Short-Sleeve",0,1,52.57,1,0,0,0,1,0,1,1,5,1,0.424657534246575,1,0,0,0
"ced56456617d2c5","PedalPrime","Summer","Footwear","Adult","Walkers",1,7,59.294,5,0,3,0,2,0,0.4,3,5,2,0.216438356164384,1,0,0,0.25
"5a9891e39029b07","SilkLeaf","Winter","Blazers","Adult","Formal Jacket",1,5,80.93,1,0,1,0,0,0,0,1,5,0,0.70958904109589,2,0,0,0
"74e929997934fbd","SkyWing","Summer","Sweaters","Adult","Warm Top",0,6,53.99,5,0,0,0,5,0,1,1,5,1,0.0191780821917808,0,0.0465753424657534,0,0.205128205128205
"87ea50f080e04cb","PedalPrime","Winter","Footwear","Adult","Walkers",1,7,59.296,1,0,0,0,1,0,1,1,5,1,0.704109589041096,2,0,0,0
"559f3e4ec8124ca","DocMan","Summer","Button-Ups","Adult","Business Long-Sleeve",1,7,53.99,16,0,16,0,0,0,0,10,5,0,0.167123287671233,1,0,0,0.096969696969697
"07c610690b599fc","SkyWing","Winter","Sweaters","Adult","Seafarer Top",0,2,57.45,11,2,0,0,11,-2,1,1,4,1,0.90958904109589,3,0.0246575342465753,0.181818181818182,0.181818181818182
"d5c42d9cdfc3cf7","SkyWing","Summer","Tops","Adult","Quick-Sleeve Top",0,5,46.948,26,0,21,0,5,0,0.192307692307692,14,5,2,0.208219178082192,1,0,0,0.0275862068965517
"cc43401873de05d","MetroMaven","Summer","Trousers","Adult","Water Shorts",0,4,50.96,2,0,1,0,1,0,0.5,2,5,2,0.317808219178082,1,0.0356164383561644,0,0.105263157894737
"6f9d81e4b31f902","DocMan","Winter","Miscellaneous","Adult","Neck Wrap",1,1,49.11,7,0,7,0,0,0,0,7,5,0,0.780821917808219,2,0,0,0.0625
"9fcdb552524aca9","AzureMeat","Summer","Tops","Adult","Sporty Short-Sleeve",0,4,50.975,1,0,0,0,1,0,1,1,5,1,0.180821917808219,1,0,0,0.333333333333333
"344eb222173f010","MetalMold","Summer","Tops","Adult","Quick-Sleeve Top",0,4,42.663,9,5,0,0,9,-5,1,1,4,1,0.394520547945205,1,0.0273972602739726,0.555555555555556,0.5
"cb18ed8ec50bd5f","Blend&Woven","Summer","Tops","Adult","Quick-Sleeve Top",0,5,49.114,1,0,1,0,0,0,0,1,5,0,0.627397260273973,2,0,0,0
"e619772a7fede1d","ChillCube","Winter","Sweaters","Adult","Waist Wrap",0,3,62.31,3,1,1,0,2,-1,0.666666666666667,2,4,2,0.734246575342466,2,0.0136986301369863,0.333333333333333,0.333333333333333
"67e4a2b524bcae3","SkyWing","Summer","Footwear","Adult","Walkers",1,6,53.997,6,0,1,0,5,0,0.833333333333333,2,5,2,0.504109589041096,2,0,0,0.1
"2328c2d2dbf704a","MeadowMaster","Summer","Button-Ups","Adult","Relaxed Long-Sleeve",0,4,60.045,2,0,2,0,0,0,0,2,5,0,0.263013698630137,1,0,0,0.0769230769230769
"f1e58287d2caba7","WorldSight","Winter","Sweaters","Adult","Warm Top",0,4,53.983,1,0,1,0,0,0,0,1,5,0,0.668493150684932,2,0,0,0
"efb64659c32ebdc","LunarLuxe","Summer","Footwear","Adult","Walkers",1,6,66.258,1,0,0,0,1,0,1,1,5,1,0.156164383561644,0,0,0,0.25
"36ed765c60f3b56","SkyWing","Summer","Button-Ups","Adult","Relaxed Short-Sleeve",0,1,52.58,1,1,0,0,1,-1,1,1,3,1,0.232876712328767,1,0.0356164383561644,1,1
"76ef56ab7fb7ee5","CityBrief","Summer","Miscellaneous","Adult","Briefs",0,3,37.607,1,0,1,0,0,0,0,1,5,0,0.49041095890411,1,0,0,0
"f1ea9f1193e0767","MoonWear","Winter","Button-Ups","Adult","Relaxed Long-Sleeve",0,3,55.257,2,1,2,-1,0,0,0,1,4,0,0.56986301369863,2,0.0410958904109589,0.5,0.0769230769230769
"4c2c019e131c577","MetroMaven","Winter","Sweaters","Adult","Warm Top",0,4,56.392,13,0,12,0,1,0,0.0769230769230769,8,5,2,0.753424657534247,2,0,0,0.0161290322580645
"34b204d2a759f11","BigStone","Winter","Sweaters","Adult","Waist Wrap",1,4,65.258,4,0,2,0,2,0,0.5,2,5,2,0.863013698630137,3,0,0,0.4
"807597060067f0f","CanvasCraft","Winter","Miscellaneous","Adult","Neck Wrap",1,1,49.12,2,0,2,0,0,0,0,2,5,0,0.712328767123288,2,0,0,0.125
"cb2167f5e3b85bc","SkyWing","Winter","Sweaters","Adult","Seafarer Top",0,6,55.265,143,1,84,-1,59,0,0.412587412587413,17,4,2,0.805479452054795,2,0.0136986301369863,0.00699300699300699,0.0415430267062315
"c523c5d6a2ef2fe","BlueRidge","Summer","Sweaters","Adult","Round-Top",0,4,58.408,5,0,5,0,0,0,0,4,5,0,0.213698630136986,1,0,0,0
"fd2f234c55a4a01","DarkHarbor","Summer","Sweaters","Petite","Waist Wrap",0,6,60.125,3,0,0,0,3,0,1,1,5,1,0.063013698630137,0,0,0,0.175824175824176
"2780616a9716de1","MetalMold","Summer","Tops","Adult","Sporty Short-Sleeve",0,4,49.125,8,1,6,0,2,-1,0.25,6,4,2,0.306849315068493,1,0.0328767123287671,0.125,0.0606060606060606
"87a2bd960fc11d7","MetroMaven","Summer","Tops","Adult","Quick-Sleeve Top",0,4,46.922,3,1,2,0,1,-1,0.333333333333333,2,4,2,0.241095890410959,1,0.0438356164383562,0.333333333333333,0.142857142857143
"97cb5a21d24700f","SilkLeaf","Summer","Tops","Adult","Sporty Short-Sleeve",1,4,62.315,2,0,0,0,2,0,1,1,5,1,0.424657534246575,1,0,0,0
"41a80b434f33c88","VisionMakers","Winter","High-End Items","End Items","Round-Top",1,4,65.255,3,1,2,0,1,-1,0.333333333333333,2,4,2,0.750684931506849,2,0.0520547945205479,0.333333333333333,0.333333333333333
"bb9e090269eaf48","BuilderStyles","Summer","High-End Items","End Items","Lounge Pants",1,6,60.9,6,0,6,0,0,0,0,5,5,0,0.175342465753425,1,0,0,0.152173913043478
"dc530e5a2297693","FuelThreads","Winter","Button-Ups","Adult","Relaxed Long-Sleeve",0,4,60.125,2,1,1,0,1,-1,0.5,2,4,2,0.643835616438356,2,0.0273972602739726,0.5,0.333333333333333
"ca16b8e9cfa13b9","MetalMold","Winter","Button-Ups","Adult","Relaxed Long-Sleeve",0,5,53.998,27,1,24,0,3,-1,0.111111111111111,10,4,2,0.753424657534247,2,0.0712328767123288,0.037037037037037,0.0816326530612245
"f98612e3b9d4450","BlueRiver Co.","Winter","Blazers","Petite","Formal Jacket",1,6,71.898,4,1,0,0,4,-1,1,1,4,1,0.00821917808219178,0,0.0273972602739726,0.25,0.111111111111111
"611fc0df3afb236","KickStar","Summer","Footwear","Adult","Walkers",1,8,59.294,1,0,1,0,0,0,0,1,5,0,0.180821917808219,1,0,0,0.21875
"732c4edf1af9136","TurboTrend","Winter","Footwear","Adult","High-Cuts",1,6,56.403,2,0,2,0,0,0,0,2,5,0,0.665753424657534,2,0,0,0.0625
"41e3aa831e4e80a","MetalMold","Summer","Tops","Adult","Sporty Short-Sleeve",0,4,53.998,7,0,5,0,2,0,0.285714285714286,5,5,2,0.336986301369863,1,0,0,0.103448275862069
"1247d1527b678af","AzureWorks","Summer","Trousers","Adult","Lounge Pants",1,5,53.992,6,0,6,0,0,0,0,5,5,0,0.213698630136986,1,0,0,0.172413793103448
"0856d8e6f4dba12","TargetStyles","Winter","Trousers","Petite","Utility Pants",1,7,53.991,4,0,4,0,0,0,0,4,5,0,0.712328767123288,2,0,0,0.225806451612903
"0ca60732d4a0fcf","TargetStyles","Winter","Sweaters","Petite","Hood Top",0,5,53.992,16,2,10,0,6,-2,0.375,6,4,2,0.857534246575342,3,0.0383561643835616,0.125,0.159090909090909
"7e8a6f82f23c0bd","VisionMakers","Summer","Sweaters","Adult","Warm Top",0,3,59.72,1,0,1,0,0,0,0,1,5,0,0.279452054794521,1,0,0,0
"898044ed612be34","OldVine Styles","Summer","Button-Ups","Petite","Relaxed Short-Sleeve",0,6,49.127,6,7,3,-6,3,-1,0.5,4,2,2,0.131506849315068,0,0.0219178082191781,1,0.107344632768362
"313f71264eac33d","AzureWorks","Winter","Tops","Adult","Sporty Long-Sleeve",0,4,53.99,6,0,6,0,0,0,0,4,5,0,0.646575342465753,2,0,0,0.0952380952380952
"8b92f45f7489303","OceanSketch Elite","Winter","Button-Ups","Petite","Hip Long-Sleeve",0,4,50.978,15,2,12,0,3,-2,0.2,7,4,2,0.720547945205479,2,0.0712328767123288,0.133333333333333,0.0746268656716418
"e4a1e357991112c","TulipTread","Winter","Footwear","Adult","Fancy Feet",1,2,66.255,1,0,0,0,1,0,1,1,5,1,0.975342465753425,3,0,0,0
"60dcce3a57705eb","SkyWing","Summer","Tops","Adult","Sporty Short-Sleeve",0,5,52.582,9,0,8,0,1,0,0.111111111111111,6,5,2,0.347945205479452,1,0,0,0.0833333333333333
"069dcfba7924ede","SkyWing","Summer","Tops","Adult","Quick-Sleeve Top",0,5,46.944,21,1,19,-1,2,0,0.0952380952380952,12,4,2,0.208219178082192,1,0.0246575342465753,0.0476190476190476,0.079136690647482
"cedfc07e301178e","RavenRock","Winter","Footwear","Adult","Walkers",1,6,60.9,5,1,5,-1,0,0,0,3,4,0,0.734246575342466,2,0.010958904109589,0.2,0.235294117647059
"898bc28a79cb2f2","MeadowMaster","Summer","Tops","Adult","Sporty Short-Sleeve",0,4,57.35,7,1,5,0,2,-1,0.285714285714286,5,4,2,0.241095890410959,1,0.063013698630137,0.142857142857143,0.125
"17b1e0588c4bb3b","SkyWing","Summer","Trousers","Adult","Island Shorts",1,9,50.98,6,2,3,0,3,-2,0.5,2,4,2,0.410958904109589,1,0.010958904109589,0.333333333333333,0.2
"6cb8afb0059b1cb","SkyWing","Summer","Tops","Adult","Quick-Sleeve Top",0,5,45.678,5,0,1,0,4,0,0.8,2,5,2,0.350684931506849,1,0,0,0
"39dccb87350b4c9","SkyWing","Winter","Sweaters","Adult","Round-Top",0,5,59.298,8,0,6,0,2,0,0.25,3,5,2,0.783561643835616,2,0,0,0.05
"70e7c0dd5ce2f54","CanvasCraft","Winter","Trousers","Adult","Blue Threads",1,1,57.44,1,0,0,0,1,0,1,1,5,1,0.972602739726027,3,0,0,0
"bb74d5af2814134","OceanSketch Elite","Winter","Button-Ups","Petite","Hip Long-Sleeve",0,4,50.968,111,8,55,-4,56,-4,0.504504504504504,10,4,2,0.843835616438356,3,0.00547945205479452,0.0720720720720721,0.129496402877698
"686664f4104bb19","CanvasCraft","Summer","Button-Ups","Adult","Relaxed Long-Sleeve",0,2,53.975,2,0,0,0,2,0,1,1,5,1,0.235616438356164,1,0,0,0
"3c0bb4197052802","PineAndFern","Winter","Sweaters","Adult","Round-Top",0,4,56.408,3,0,3,0,0,0,0,2,5,0,0.652054794520548,2,0,0,0
"c1823b8fa6be12a","MoonWear","Winter","Trousers","Adult","Lounge Pants",1,6,59.297,3,0,3,0,0,0,0,3,5,0,0.167123287671233,1,0,0,0.111111111111111
"3349a69e4c22566","BlueRidge","Summer","Tops","Adult","Quick-Sleeve Top",0,5,50.97,6,0,3,0,3,0,0.5,3,5,2,0.158904109589041,0,0,0,0.216981132075472
"a9d0e228b8030ad","BlueRiver Co.","Summer","Miscellaneous","Petite","Tie-Up",1,1,50.97,1,1,0,0,1,-1,1,1,3,1,0.0246575342465753,0,0.0410958904109589,1,0.0434782608695652
"0ef6021cb56638a","FlashBack","Summer","Footwear","Petite","Fancy Feet",1,7,57.446,17,2,0,0,17,-2,1,1,4,1,0.00273972602739726,0,0.00821917808219178,0.117647058823529,0.111842105263158
"762c8160e35aba3","SkyWing","Summer","Outerwear","Adult","Light Outer",0,6,62.965,34,3,18,0,16,-3,0.470588235294118,10,4,2,0.142465753424658,0,0.0246575342465753,0.0882352941176471,0.182142857142857
"59e9f5ba1983a19","SpeedThreads","Winter","Sweaters","Adult","Waist Wrap",0,5,57.442,2,1,2,-1,0,0,0,1,4,0,0.227397260273973,1,0.0575342465753425,0.5,0.222222222222222
"b1196bd420ea5c8","CanvasCraft","Winter","Sweaters","Adult","High-Neck",0,1,58.4,1,0,0,0,1,0,1,1,5,1,0.893150684931507,3,0,0,0
