"channel","date_id","pid","net_sales_amount"
"CH//BruggeSquare",20220527,"45a6f744361ba61",1
"CH//MonsPlaza",NA,"45a6f744361ba61",1
"CH//AalstEmporium",20220527,"45a6f744361ba61",1
"CH//Online",20220527,"45a6f744361ba61",1
"CH//AalstEmporium",20220527,"45a6f744361ba61",1
"CH//BrusselsMart",20220527,"45a6f744361ba61",1
"CH//HasseltFashions",20220527,"45a6f744361ba61",1
"CH//Online",20220527,"45a6f744361ba61",1
"CH//HasseltFashions",20220528,"45a6f744361ba61",1
"CH//Online",20220528,"45a6f744361ba61",2
"CH//Online",20220528,"45a6f744361ba61",1
"CH//KortrijkShowroom",20220528,"45a6f744361ba61",1
"CH//GenkGallery",20220528,"45a6f744361ba61",1
"CH//LeuvenStyles",20220529,"45a6f744361ba61",1
"CH//BrusselsMart",20220529,"45a6f744361ba61",1
"CH//LeuvenStyles",20220529,"45a6f744361ba61",1
"CH//Online",20220530,"45a6f744361ba61",1
"CH//Online",20220531,"45a6f744361ba61",1
"CH//MonsPlaza",20220531,"45a6f744361ba61",1
"CH//LiegeHub",20220531,"45a6f744361ba61",1
"CH//NamurPoint",20220601,"45a6f744361ba61",1
"CH//MechelenCenter",20220601,"45a6f744361ba61",1
"CH//Online",20220602,"45a6f744361ba61",-1
"CH//OstendStore",20220602,"45a6f744361ba61",1
"CH//GhentBoutique",20220602,"45a6f744361ba61",1
"CH//HasseltFashions",20220602,"45a6f744361ba61",1
"CH//BrusselsMart",20220602,"45a6f744361ba61",1
"CH//LeuvenStyles",20220603,"45a6f744361ba61",1
"CH//BruggeSquare",NA,"45a6f744361ba61",1
"CH//amazon.com",20220603,"45a6f744361ba61",1
"CH//Online",20220603,"45a6f744361ba61",-1
"CH//Online",20220603,"45a6f744361ba61",0
"CH//MechelenCenter",20220603,"45a6f744361ba61",1
"CH//Franchise_NL",20221222,"45b26e8aa7a66da",1
"CH//",17530101,"45bc4dffe9b7131",7
"CH//",17530101,"45bc4dffe9b7131",4
"CH//",17530101,"45bc4dffe9b7131",1
"CH//",17530101,"45bc4dffe9b7131",1
"CH//",17530101,"45bc4dffe9b7131",1
"CH//AntwerpOutlet",20211218,"45cb25d0351c8bd",1
"CH//Online",20220615,"45cba195c669670",1
"CH//Online",20220620,"45cba195c669670",1
"CH//Online",20220627,"45cba195c669670",-1
"CH//AntwerpOutlet",20220416,"45d1b7f3d44710b",1
"CH//AntwerpOutlet",20220420,"45d1b7f3d44710b",1
"CH//AntwerpOutlet",20220421,"45d1b7f3d44710b",-1
"CH//AntwerpOutlet",20220426,"45d1b7f3d44710b",1
"CH//LeuvenStyles",20220927,"45d5ef251aae8d2",1
"CH//OstendStore",20220916,"45dcdc7ba5b5eb6",1
"CH//",20221005,"45dcdc7ba5b5eb6",1
"CH//",20221005,"45dcdc7ba5b5eb6",1
"CH//",20221005,"45dcdc7ba5b5eb6",1
"CH//LiegeHub",20221005,"45dcdc7ba5b5eb6",1
"CH//",20221005,"45dcdc7ba5b5eb6",1
"CH//",20221005,"45dcdc7ba5b5eb6",1
"CH//LiegeHub",20221008,"45dcdc7ba5b5eb6",-1
"CH//Franchise_NL",20221009,"45dcdc7ba5b5eb6",1
"CH//AntwerpOutlet",20220917,"45dd63d1eb8d3c4",1
"CH//AntwerpOutlet",20220922,"45dd63d1eb8d3c4",1
"CH//AntwerpOutlet",20220923,"45dd63d1eb8d3c4",1
"CH//AntwerpOutlet",20221001,"45dd63d1eb8d3c4",1
"CH//Franchise_NL",20230405,"45e1eafa18cd54d",1
"CH//Franchise_NL",20230426,"45e1eafa18cd54d",-1
"CH//",20190915,"45eaa68e471c033",2
"CH//",20190915,"45eaa68e471c033",2
"CH//",20190915,"45eaa68e471c033",1
"CH//",20190915,"45eaa68e471c033",2
"CH//",20190915,"45eaa68e471c033",1
"CH//",20190915,"45eaa68e471c033",1
"CH//Franchise_NL",20221008,"46012117a0e205e",1
"CH//Franchise_NL",20221016,"46012117a0e205e",1
"CH//Franchise_NL",20221016,"46012117a0e205e",1
"CH//Franchise_NL",20221018,"46012117a0e205e",1
"CH//Franchise_NL",20221019,"46012117a0e205e",1
"CH//Franchise_NL",20221105,"46012117a0e205e",1
"CH//BrusselsMart",20220410,"46071ecf6a916b1",1
"CH//BruggeSquare",20220410,"46071ecf6a916b1",1
"CH//NamurPoint",20220414,"46071ecf6a916b1",1
"CH//BruggeSquare",20220414,"46071ecf6a916b1",1
NA,20220421,"46071ecf6a916b1",0
"CH//LiegeHub",20220422,"46071ecf6a916b1",1
"CH//GhentBoutique",20220423,"46071ecf6a916b1",1
"CH//LiegeHub",20220430,"46071ecf6a916b1",1
"CH//LeuvenStyles",20220501,"46071ecf6a916b1",1
"CH//LeuvenStyles",20220502,"46071ecf6a916b1",-1
"CH//BrusselsMart",20220505,"46071ecf6a916b1",1
"CH//BruggeSquare",20220505,"46071ecf6a916b1",1
"CH//NamurPoint",20220918,"460c7f072396799",1
"CH//AntwerpOutlet",20220918,"46184f5adee5061",1
"CH//Online",20220422,"4626b8a102b2ece",1
"CH//Online",20220508,"4626b8a102b2ece",1
"CH//BrusselsMart",20220218,"4628c53cf6e09c5",1
"CH//BrusselsMart",20220226,"4628c53cf6e09c5",1
"CH//AntwerpOutlet",20220226,"4628c53cf6e09c5",1
"CH//LeuvenStyles",20220304,"4628c53cf6e09c5",1
"CH//BrusselsMart",20220304,"4628c53cf6e09c5",1
"CH//AntwerpOutlet",20220304,"4628c53cf6e09c5",1
"CH//TournaiShop",20220305,"4628c53cf6e09c5",1
"CH//AntwerpOutlet",20220305,"4628c53cf6e09c5",1
"CH//HasseltFashions",20220306,"4628c53cf6e09c5",1
"CH//AntwerpOutlet",20220311,"4628c53cf6e09c5",1
"CH//AntwerpOutlet",20220311,"4628c53cf6e09c5",-1
"CH//AntwerpOutlet",20220313,"4628c53cf6e09c5",1
"CH//Online",20220316,"4628c53cf6e09c5",1
"CH//AntwerpOutlet",20220318,"4628c53cf6e09c5",1
"CH//AntwerpOutlet",20220318,"4628c53cf6e09c5",1
"CH//MechelenCenter",20211218,"463c1a2a0ccfe68",1
"CH//MechelenCenter",20220105,"463c1a2a0ccfe68",-1
"CH//CharleroiDepot",20220325,"46463a01c5d6abb",1
"CH//CharleroiDepot",20220326,"46463a01c5d6abb",1
"CH//CharleroiDepot",20220326,"46463a01c5d6abb",1
"CH//OstendStore",20220326,"46463a01c5d6abb",1
"CH//LiegeHub",20220327,"46463a01c5d6abb",1
"CH//GenkGallery",20220327,"46463a01c5d6abb",1
"CH//AalstEmporium",20220328,"46463a01c5d6abb",1
"CH//KortrijkShowroom",20220329,"46463a01c5d6abb",1
"CH//BrusselsMart",20220329,"46463a01c5d6abb",1
